mpid,formula,bg_comp,bg_exp
mp-1199914,MnSeO3,3.3754,
mp-1199919,K2MnP2H2(O4F)2,1.4885000000000002,
mp-1199920,B10H16CSe,3.3257,
mp-1199928,NaH6CN2ClO2,4.8889,
mp-1199935,Sr2Re6S11,1.357899999999999,
mp-1199936,CdH2C4(S3N2)2,2.375099999999999,
mp-1199938,P2S7,2.1425,
mp-1199941,B10H14S,2.5518,
mp-1199944,BAsH13C3N,4.006,
mp-1199946,Ba2FeSbS5,,0.93
mp-1199954,Mn(BO2)2,4.4584,
mp-1199958,Na3NpH2Se2O11,0.678999999999999,
mp-1199960,MnP2H12(CO2)4,4.702500000000001,
mp-1199965,Ge3Rh2S3,0.5642,
mp-1199969,XeNO2F5,2.0918,
mp-1199970,KFeCu(PO4)2,0.6213000000000001,
mp-1199971,Rb2PH4Se3O2,1.3946,
mp-1199973,Co4GeP4(H6O11)2,3.1437,
mp-1199975,Cs3FeMo4O15,2.3633,
mp-1199984,B11H11C4SI10NF,2.212999999999999,
mp-1199985,Pb7(ClO4)2,1.2132,
mp-1199990,Ag2C4I3N,1.0895,
mp-1199991,NaH6CSNO3,2.9697,
mp-1199992,Nb3Te4ClO15,2.3912,
mp-1199993,Na3V5(H12O13)2,2.4485,
mp-1199996,NaB7(H9O10)2,4.2336,
mp-1200006,AgH8C3S2NO3,2.8787000000000003,
mp-1200007,Rb2Fe2As2O9,1.6391,
mp-1200013,Rb18Mg6B29O58F,3.8247,
mp-1200021,Co3P4H8N2(O3F)4,2.4025,
mp-1200024,FeBP(HO3)2,4.0812,
mp-1200025,CaBePO5,0.5863,
mp-1200029,Co3P4H48(NO15)2,2.7396000000000003,
mp-1200032,Na6TeMo6(H22O23)2,3.3242,
mp-1200038,NaAgI2O3,0.5461,
mp-1200039,H4BrNO4,3.1119,
mp-1200042,MnGa2P3H4NO14,1.2659,
mp-1200046,Li3V2BP4H2O17,2.237,
mp-1200051,RbH(CO)4,2.7404,
mp-1200054,V4Fe2O13,2.299299999999999,
mp-1200055,H3CSe,2.5842,
mp-1200057,Li7La3(SnO6)2,3.8804,
mp-1200058,Sr4Mn3O10,1.2947,
mp-1200061,LiB6H21N5,4.1975,
mp-1200066,Tl3Bi3(PS4)4,2.0856,
mp-1200075,H13PtC3N3Cl2O,2.3108,
mp-1200076,Cr2XeF10,1.2797,
mp-1200079,AlB5H16(NO7)2,4.7254000000000005,
mp-1200083,Rb4Mo5H4Se2O23,2.9833,
mp-1200086,Rb3P3H5N,2.135599999999999,
mp-1200088,AsS4N3,1.2666,
mp-1200093,Cs2PH3SeO8,4.1818,
mp-1200097,LaHoS3,0.758799999999999,
mp-1200099,Rb2ZnBr4,3.7189,
mp-1200105,K3Ta2Cu3Se8,1.9869999999999992,
mp-1200109,CaFe2P2HO9,1.201299999999999,
mp-1200112,Sr3TeO6,2.9231,
mp-1200118,V2AsO6,1.4248,
mp-1200120,Na2Ta2(P2O7)3,3.5105,
mp-1200121,CoH8(CO2)4,1.6046,
mp-1200124,PPb2IO4,2.923,
mp-1200128,ZnH12C4N5Cl3,4.3365,
mp-1200133,MgCuCO5,0.5499,
mp-1200136,TiP2O7,2.7023,
mp-1200138,PtC8(SF3)4,1.047,
mp-1200140,Si4Te2H44Pd(C8Cl)2,1.920799999999999,
mp-1200141,Ba3Bi(BO2)9,4.286300000000001,
mp-1200143,Pd(SN)4,0.829499999999999,
mp-1200151,Ga4HCl6,3.3938,
mp-1200154,P2PbO8,1.539699999999999,
mp-1200158,K2BaNa2Ti4(SiO4)8,0.5992000000000001,
mp-1200159,MgFe4H42(S3O23)2,2.2454,
mp-1200162,C41F14,1.2278,
mp-1200168,SiC,1.941199999999998,
mp-1200170,Ba5Cr3O13,0.699299999999999,
mp-1200171,Cs3VS4,1.6048,
mp-1200178,TbH5(SeO4)2,4.3312,
mp-1200179,Rb3NpH4O7,1.511099999999999,
mp-1200181,Cu2As9P3S9I2,2.0858,
mp-1200184,ZnH14C2N10(ClO7)2,3.2476,
mp-1200189,CdH12C2S2(N4Cl)2,4.015,
mp-1200193,Bi2Mo2Se2O13,,3.15
mp-1200196,ZnP2(H4O5)2,4.7805,
mp-1200199,K2Be2Ni(O3F4)2,0.5479,
mp-1200201,Hg6P4PbCl6,2.1079,
mp-1200203,Bi2(S2O7)3,4.0708,
mp-1200210,BaV2SeO8,2.0881,2.13
mp-1200217,PH9PtC3Cl2,2.3994,
mp-1200218,K2Fe3P4(HO4)4,3.6361,
mp-1200219,V4Cr2O13,2.3584,
mp-1200221,Nd2H22C10(N2O7)3,3.4487,
mp-1200222,K2LiP3O10,0.5922000000000001,
mp-1200224,CsPSO2,4.075799999999999,
mp-1200227,LiSi4H27(C3O)3,3.276,
mp-1200233,DyAgS2,1.6628,
mp-1200236,SnH8C2I3N,2.8421000000000003,
mp-1200241,Rb3Cr(HO)6,2.9455,
mp-1200242,GdAgS2,1.0804,
mp-1200245,HgH4C2S2(O4F3)2,3.3164,
mp-1200249,ZnH24C6(N7O6)2,3.4005,
mp-1200250,NaLiNiPO4F,4.5594,
mp-1200253,CsMoN3O11,2.7732,
mp-1200255,Zn4P3H7(NO6)2,3.662,
mp-1200256,AgCS2(O2F)3,3.306,
mp-1200258,HgS2O7,2.6024000000000003,
mp-1200259,LiB2O3,0.8109000000000001,
mp-1200262,Na4ZnP3H32C3NO22,4.5891,
mp-1200267,LiTiNF6,2.583,
mp-1200269,UCO6,0.6155,
mp-1200270,CoH20C4SO10,2.5478,
mp-1200273,H21C7S3N3O8,3.4663,
mp-1200274,Na2SrP2H16(S3O4)2,3.2413,
mp-1200275,Be2AsH5O7,4.3533,
mp-1200277,Cs2Mg(SeO7)2,0.622699999999999,
mp-1200278,SnH7Cl3O4,3.2061,
mp-1200281,H9C3SeN3,3.3638,
mp-1200282,PH10C2NO4,4.8781,
mp-1200285,CaVSi4O15,0.8708,
mp-1200286,MnTeH18(SN2)3,1.010399999999999,
mp-1200287,RbSi,1.159,
mp-1200288,Pr(SiP3)2,0.8609999999999991,
mp-1200298,RbAuC4S4(OF)12,1.8291,
mp-1200300,K2SrVB5O12,3.9009,
mp-1200310,HgS2(NO3)2,2.068,
mp-1200316,Sn4HgB44H124C24(N4Cl)2,2.3413,
mp-1200323,Na3NbAs2O9,3.1544,
mp-1200327,NaTh3F13,2.582,
mp-1200330,Cs2K2B10O17,4.6216,
mp-1200333,La6CoCl11,0.631699999999999,
mp-1200336,H9C3S3NO5,3.9039,
mp-1200340,MoH20C7NClO6,2.6576,
mp-1200341,PSN(Cl2O)2,3.9977,
mp-1200350,NaP3H24(N2O7)2,4.8519,
mp-1200351,B12Pb6O25,1.4325,
mp-1200352,InH3(CO2)3,4.8309,
mp-1200353,Cs4K3U3Si4O20F,2.1139,
mp-1200356,H7CSeN3O4,3.5161,
mp-1200357,Na2Zn(SO6)2,0.6801,
mp-1200361,MgP(CO4)2,0.7369000000000001,
mp-1200362,Na5P3(H14O11)2,4.0378,
mp-1200365,Cs2Mo5O16,3.0849,
mp-1200366,H4PbI3N,2.442199999999999,
mp-1200371,AgH36S8N11O18,2.354,
mp-1200372,H4CS(NO)2,3.0256,
mp-1200376,CuH12C6(Br3N2)2,0.5546,
mp-1200383,InSn2P(H3C)8,3.1096,
mp-1200387,NaFePH2(CO3)2,3.6274,
mp-1200390,Zn3Si14H90(C15O2)2,2.7662,
mp-1200391,KNb(BO3)2,3.5488,
mp-1200394,FeP3(HO)6,2.8556,
mp-1200403,Nb4Ag2O11,2.0845,
mp-1200406,SnH10Br4O5,2.2325,
mp-1200408,SrMo2Se2O11,2.7115,
mp-1200409,La2ZrSe5,0.831199999999999,
mp-1200418,Na4Th(WO4)4,4.685300000000001,
mp-1200428,KMgAs(H6O5)2,4.3302,
mp-1200432,Ca2Al8PbO15,3.9161,
mp-1200437,Ca2Zn3Si3PbO12,3.7221,
mp-1200438,ErSbMo2O9,3.222299999999999,
mp-1200439,LiIn(CN2)2,2.8984,
mp-1200443,CaSnP6(HO)12,4.211,
mp-1200447,LaYS3,,1.9
mp-1200457,KMn6As7O24,1.3939,
mp-1200464,Fe3Te3ClO10,1.9995999999999992,
mp-1200465,H2C(NO)2,2.3967,
mp-1200467,Cs4(BS)9,3.2401,
mp-1200473,HC2N3,2.4005,
mp-1200474,BP4(HO2)3,4.364,
mp-1200476,AgH14C3S3N6ClO,3.0284,
mp-1200478,AsH9C2S(NO)4,3.0929,
mp-1200479,BaLuCo4O7,0.8084,
mp-1200480,Nd2V2H2Se4O17,2.2434,
mp-1200482,NaLa(SeO5)2,0.5275000000000001,
mp-1200486,Ba2SnSe5,1.3443,
mp-1200489,Ti2H2CSe4Cl16O5,2.4765,
mp-1200490,Tb4Al2O9,,4.59
mp-1200495,Cs2Cd2(MoO4)3,4.1415,
mp-1200496,Ba3B(BrO)3,3.7561,
mp-1200503,PdS2O7,0.690399999999999,
mp-1200504,Ga4H12C15O31,0.7539,
mp-1200505,Na2Ti2Si4O13,3.5136000000000003,
mp-1200510,NaAl6Sb7(TeCl3)8,1.4978,
mp-1200513,BaCu2Ge3(HO5)2,0.5791000000000001,
mp-1200514,CuB2P2(HO2)6,1.206,
mp-1200518,InRe4C14I3O14,1.6973,
mp-1200522,Na2LaH2C5O11,3.4055,
mp-1200524,H9CN6Cl,4.6841,
mp-1200525,Cs2Fe2P3O8F7,2.5752,
mp-1200530,ZnH4C2(N2Cl)2,4.7302,
mp-1200531,MnH44C12N8(ClO5)2,4.0442,
mp-1200532,Gd3InS6,0.9636,
mp-1200535,AlB2P2H7O13,2.5429,
mp-1200546,KNaH12CO9,4.1708,
mp-1200547,KB6H4(OF3)2,2.7101,
mp-1200548,B5Pb2IO9,3.3111,
mp-1200554,KTa3(TeO6)2,2.9431000000000003,4.06
mp-1200557,CsV(NO4)2,1.7603,
mp-1200560,CsAu(IO3)4,1.934499999999999,
mp-1200564,ZnSi3GeH35C13BrO,3.4324,
mp-1200567,Cs4Hf3Se14,1.6893999999999991,
mp-1200568,ZnS,1.9998999999999991,
mp-1200569,Rb3Cd(BO2)5,3.7196,2.34
mp-1200571,LaErS3,0.759999999999999,
mp-1200574,Na4PuH7O9,0.8335,
mp-1200580,H14C2N8O5,2.7816,
mp-1200581,Bi2B3HO8,3.225199999999999,
mp-1200588,Zn3P4H24C6(NO6)2,4.9593,
mp-1200592,CsThMo2ClO8,3.2972,
mp-1200593,KH3(SeO4)2,3.4141,
mp-1200595,V4Cd9O19,2.0442,
mp-1200600,U(H2O3)2,2.0684,
mp-1200601,Mo3P2PbO14,1.5159999999999991,
mp-1200604,SiP4H28(C5Cl2)2,3.347099999999999,
mp-1200610,Cs4GeTe6,1.0706,
mp-1200614,PH9C2S(NO)4,3.323099999999999,
mp-1200615,Li4Zn(PO4)2,4.658799999999999,
mp-1200629,CoH14C2(NO)12,1.676499999999999,
mp-1200630,B8H4PbO15,4.763299999999999,
mp-1200631,InSb3F18,3.4854,
mp-1200633,AgH12C4Se5N,1.238,
mp-1200639,Bi2Se5Cl7,1.4358,
mp-1200641,CuH9C4(NO2)3,0.5551,
mp-1200643,KHCS2N,2.6169,
mp-1200644,CaH36W6C12S6O25,2.9025,
mp-1200646,H5BrNO,4.5682,
mp-1200647,Cs3ZnI5,3.1447,
mp-1200651,BaLa2Ti3O10,1.9924,
mp-1200653,SnH6C2S,3.0337,
mp-1200655,BiH25C8(SO2)6,3.9231,
mp-1200659,CeRh2O5,0.7865000000000001,
mp-1200664,SrCr2O10,0.8811,
mp-1200666,CsGaP3HO10,4.8914,
mp-1200667,CoH9C3N7O2,1.7343000000000002,
mp-1200671,VH10C2S2(O2F)6,3.2553,
mp-1200673,MgH18I2O9,3.8473,
mp-1200674,SrTe(HO2)2,3.8288,
mp-1200675,KIO3,2.8533,
mp-1200679,BHN4,4.359,
mp-1200680,DyH9C5(NO4)2,4.6355,
mp-1200682,AgH18C4S4BrN8O,3.103,
mp-1200692,SiC,1.969299999999998,
mp-1200698,P4H36W(C6Cl)2,1.035699999999999,
mp-1200704,H14C5SN3ClO2,2.8781,
mp-1200705,W6CCl15,0.516999999999999,
mp-1200706,SbOF6,0.6629,
mp-1200711,Sb2H8C3SCl6O5,2.5541,
mp-1200713,ZrHg4(PCl3)2,2.1134,3.22
mp-1200718,Cs2InCl5O,2.623599999999999,
mp-1200720,CsInSe2,,2.81
mp-1200723,FeH24C2S2(N3O7)2,3.9827,
mp-1200724,Mg2P2H28C(ClO10)2,3.8884,
mp-1200727,H19PbC15S2N3O5,2.1135,
mp-1200730,Ba(SO2)2,2.4139,
mp-1200731,HoH8C2O8F,3.8305,
mp-1200732,ThH28C12(N2O3)6,3.367899999999999,
mp-1200734,CsInP2O7,3.7897,
mp-1200735,K2HgH4PtC6(N3O)2,3.1651,
mp-1200736,RbNaB4H4O13,0.6336,
mp-1200739,H8AuC2S2N4Cl,3.3228,
mp-1200744,Rb2Cd3(B4O7)4,4.5081,4.76
mp-1200745,RbNd(MoO4)2,3.6992,
mp-1200746,Dy2VO5,1.747399999999999,
mp-1200748,Cs2Mo7O22,2.8656,
mp-1200751,MnBP(HO3)2,4.1606,
mp-1200757,AlH10C3N,4.918900000000001,
mp-1200758,Ba3V2(SeO4)4,2.6965,2.87
mp-1200759,Ba3GeS5,,3.0
mp-1200761,Si6H31C10N,2.6143,
mp-1200773,Li2B2H9N,4.6523,
mp-1200776,H7C2N7O6,2.2437,
mp-1200779,Na2NiP2(HO3)2,4.3873,
mp-1200783,KB6S4(Cl3O4)2,1.7539,
mp-1200784,SnH6Cl2O11,4.3113,
mp-1200788,Cu3P8(Se2Br)3,1.364599999999999,
mp-1200790,Na3NbHO2F7,2.7564,
mp-1200791,In4As5(BrO4)3,2.987999999999999,4.22
mp-1200792,FeP4(C2O5)2,3.2042,
mp-1200793,Ga4Ge(PbS3)4,2.366999999999999,
mp-1200795,KAl3Si3(HO6)2,4.8237000000000005,
mp-1200796,Ba3In2(PO4)4,3.7254,3.87
mp-1200799,Ca2P2O11,0.9798,
mp-1200803,ZnH2N2O7,3.49,
mp-1200805,CsLi(B3O5)2,4.9942,
mp-1200806,Zn3P2(H2O3)4,3.7539,
mp-1200810,Cs4Nb2S11,1.4593,
mp-1200812,Na5CuS4(NO6)2,1.2194,
mp-1200813,HgC4N6(ClO2)2,0.9763,
mp-1200814,BH12N4F3,4.8795,
mp-1200820,K6Na2Pt(WO6)6,0.736699999999999,
mp-1200829,NaSbF6,4.7556,
mp-1200830,Si,1.073499999999999,
mp-1200831,AlH6C2SeCl3,4.5994,
mp-1200836,ZnS,1.9881,
mp-1200839,SiP2H18(C3Cl2)2,3.8574,
mp-1200842,CdH8C2S2(N2Cl)2,3.8023,
mp-1200848,SiC,1.9337,
mp-1200852,NaTi2(AsO4)3,2.378,
mp-1200853,Er2HfS5,1.252899999999999,
mp-1200859,Na2HoPWO8,4.789,
mp-1200860,NaScP2O7,4.791499999999999,
mp-1200866,Na2TiSi4H4O13,4.1008,
mp-1200870,TeAsHXeNF11,2.4156,
mp-1200872,CaTi2FeO6,1.3812,
mp-1200878,KSb2PO8,2.3609,
mp-1200882,SrCdB2O5,3.254399999999999,
mp-1200885,Y4C7,0.585,
mp-1200887,LiEu2CI3N2,1.026099999999999,
mp-1200888,Ca2VP3H4O13,2.076,
mp-1200889,Ti2Bi2O7,2.5208,
mp-1200892,BaSm2Sc2O7,3.534,
mp-1200893,HgSN3,0.8006000000000001,
mp-1200897,Ho4GaSbS9,2.0122,
mp-1200899,Cs2GaP4H3O14,4.9195,
mp-1200900,Ho(NO3)3,3.2838,
mp-1200906,CdH10(C2O3)4,2.9143,
mp-1200910,Li7H5N4,2.6296,
mp-1200911,MnPH15C3N(ClO)3,4.114,
mp-1200917,SmBiW2O9,,3.39
mp-1200920,CaC2(NO)2,3.8085,
mp-1200926,ScV(SeO4)2,2.7794,
mp-1200930,Cd3Pb2Se4(IO6)2,2.7977,
mp-1200931,AlBi2Te2BrCl4,0.8872,
mp-1200933,H8CBrN5O3,2.8739,
mp-1200935,Ba2GaSbTe5,,1.66
mp-1200936,ErCoH8C6(N3O2)2,4.7946,
mp-1200938,Re(H3C)6,1.0936,
mp-1200941,H11C4Br2N,3.633499999999999,
mp-1200944,Pr5(SiN3)3,1.869899999999999,
mp-1200951,Cs3Bi2(PS4)3,1.9768,
mp-1200957,VIn(TeO4)2,2.9841,
mp-1200960,K2Na2Sm4Nb2O13,3.762,
mp-1200963,VPNO5,0.94,
mp-1200964,PrH2C2Cl2O9,0.6214000000000001,
mp-1200967,Mn2Sb2H8S5N4,0.927099999999999,
mp-1200968,H19C6N3ClO2,4.468,
mp-1200969,B3Pb3NO10,3.0129,3.64
mp-1200983,Re2S(ClO2)4,2.0921,
mp-1200987,CsGa(SeO3)2,3.5463,
mp-1200993,MoH14C6N2(O2F)2,3.258099999999999,
mp-1200998,Ba2H8PtO8,2.4355,
mp-12010,BaSeO4,3.7215,
mp-1201000,InH10C2SeCl3O2,3.3684,
mp-1201003,Cs4FeO4,2.000199999999999,
mp-1201006,P2H18WC6(ClO2)2,3.8953,
mp-1201015,K4UC2O11,0.8009000000000001,
mp-1201016,Cs9Fe2Se7,0.512999999999999,
mp-1201019,FeTe3ClO7,2.2711,
mp-1201021,Fe3C9SeSO9,0.9609,
mp-1201024,Sb2HCSCl6O5F3,2.5456000000000003,
mp-1201027,Na2CO3,,2.9
mp-1201031,ZnAs2S4(O2F3)4,3.2295,
mp-1201032,Sn4Ge(H3C)12,3.3604000000000003,
mp-1201033,Na3V5H26O27,2.4488,
mp-1201035,KCo(N3O4)2,0.7653000000000001,
mp-1201036,MnFeNF6,1.4212,
mp-1201038,KNaAl6Si6(HO6)4,4.7898,
mp-1201042,CuH2(CO2)2,0.867,
mp-1201043,Rb2Sn2H3N,1.157,
mp-1201046,Se3(NO6)2,1.6671,
mp-1201047,Dy4BClO7,4.7369,
mp-1201056,BPb3O4F,2.3445,
mp-1201060,NaSrPH18SO12,4.0609,
mp-1201063,AsS2XeN2F13,2.7929999999999997,
mp-1201064,Re4Ge7,0.6991,
mp-1201065,Li15H9N8,2.6967,
mp-1201067,InP2H6NO8,3.9258,
mp-1201069,CsCuPSe3,1.3477,
mp-1201071,MgH14SeO11,4.3468,
mp-1201072,Na2FeP2(HO3)2,4.3712,
mp-1201081,AlCrMo6(H19O20)2,3.412,
mp-1201090,Si5H42(C7N)2,4.0648,
mp-1201091,Ge2RuC4(Cl3O2)2,3.1001,
mp-1201093,YH24C9(N3O4)3,2.975,
mp-1201095,FeH4(CN)6,4.3636,
mp-1201096,CaCrBi12(Mo2O17)2,2.5855,
mp-1201097,V2H10Se2O13,2.5124,
mp-1201099,Sb2Te3H2C(NCl9)2,1.71,
mp-12011,KTbGeS4,2.459799999999999,
mp-1201107,ZnB10(H13O4)2,4.006,
mp-1201110,Pb3WO6,2.3694,
mp-1201119,GaH6C2SeI3,2.6473999999999998,
mp-1201123,RbB6S2(Cl3O2)2,1.815999999999999,
mp-1201127,CuH32W6(Cl6O11)2,1.0639,
mp-1201134,Cu(CO3)2,2.6634,
mp-1201138,Na2Mg(SO6)2,1.01,
mp-1201141,Be4N6O19,3.711299999999999,
mp-1201143,AsClOF8,2.8596,
mp-1201146,H6CSN2O,3.6624,
mp-1201158,ZnS,2.0046,
mp-1201159,Na2MnH4(SeO5)2,2.38,
mp-1201161,Pr4AsBrO8,3.9136,
mp-1201162,TeS7Br2,2.0926,
mp-1201166,MoH9S2(ClO)4,1.7119,
mp-1201169,P4Se3Br2,2.014,
mp-1201174,CsAlAs3H5O12,3.4114,
mp-1201175,LiBeAsO5,1.0529,
mp-1201184,Ba3CCl4O3,4.6687,
mp-1201186,NaH15O8,4.63,
mp-1201187,Co2P2H4PbO10,2.6443000000000003,
mp-1201199,Cs3As(PSe3)3,1.749499999999999,
mp-12012,KPrGeSe4,1.6332,
mp-1201200,MnH20C2S2(NO2)6,4.7606,
mp-1201201,Cs3B(SeO4)3,3.1535,
mp-1201205,Li4BH10N3,3.588,
mp-1201207,TmB2HO5,4.6471,
mp-1201210,InH6(ClO)3,3.715499999999999,
mp-1201213,Cs2Cd3(B4O7)4,4.5525,4.76
mp-1201215,H7AuN4O15,1.9431,
mp-1201217,CsVSeO5,3.0977,
mp-1201219,VH10SeNO9,2.7763,
mp-1201227,H24AuC16S2N3O4,2.3314,
mp-1201234,CuH8S3O10,0.8415,
mp-1201235,KSi2HO5,4.768800000000001,
mp-1201249,MnFe2Pb8F24,2.187599999999999,
mp-1201250,Cs3Zr7MnCl20,1.1378,
mp-1201257,Rb2Bi(IO3)5,2.9609,
mp-1201258,Na2CaP2H16(S3O4)2,3.2278,
mp-1201259,NaTiAsO5,2.9036,
mp-1201277,Hg2As5H6O2F31,2.8459000000000003,
mp-1201278,K2P2PdS6,1.242099999999999,
mp-1201281,CsNpMoO7,1.3526,
mp-1201283,ReCNCl3O2,0.554099999999999,
mp-1201285,CdH16C4S4(N5O3)2,3.1371,
mp-1201288,Cd2P2H10CCl2O11,3.7165,
mp-1201289,K2CaZrH16(CO3)8,3.077499999999999,
mp-1201290,TcSbH2(OF5)2,2.8702,
mp-1201297,CdS2(NO7)2,1.8397,
mp-1201301,K2Hf2O5,4.4449,
mp-1201303,MnP3(HO2)6,1.8167,
mp-1201311,SiB2H50C21N2,4.3716,
mp-1201318,Pb3(NO4)2,2.111399999999999,
mp-1201323,KNdH6C4O11,3.2645,
mp-1201326,Si4Te2H44Pt(C8Cl)2,2.1648,
mp-1201330,Te6MoI3,1.020099999999999,
mp-1201331,Si2B2H37C12N5,3.250499999999999,
mp-1201334,NiH20PdC4(NO3)4,3.066,
mp-1201345,Ba5B3ClO9,3.7311,
mp-1201348,ThH18S2O17,4.7919,
mp-1201357,Cs3Tm11Te18,0.9707,
mp-1201360,Ba4MgC4(N4F)2,3.7144,
mp-1201361,CsB6(H5N)3,4.5834,
mp-1201369,US2O9,2.2009,
mp-1201370,NiPO4,0.8601000000000001,
mp-1201373,Cs2Mo5(P3O11)3,1.4311,
mp-1201374,Cs2CaAg2H4C6S6(N3O)2,3.2679,
mp-1201376,ZnIn2(SeO3)4,3.888599999999999,
mp-1201377,Pr(NO3)3,3.1349,
mp-1201379,ZnH9C4NO6,4.447999999999999,
mp-1201380,VH17C4S4(O5F3)4,2.8314,
mp-1201382,Na2H8WO12,2.943699999999999,
mp-1201387,K2GeB4O11,0.7281000000000001,
mp-1201389,Rb4Cu5Cl9,1.6096,
mp-1201390,CuH12C2(NO2)6,1.0065,
mp-1201391,RhN5O7,0.6001000000000001,
mp-1201392,V2Ag(PO5)2,1.1175,
mp-1201394,K2Zn(H2N)4,2.085099999999999,
mp-1201395,Tb4Te3N2,1.4759,
mp-1201403,ZnH13RuN5(Cl2O)2,2.6024000000000003,
mp-1201406,Cs2Nb3Cl7O5,2.3094,
mp-1201407,V4CoH4C4(NO5)2,0.8250000000000001,
mp-1201408,CsGaBP2HO9,4.6544,
mp-1201412,Cs5FeO4,1.3283,
mp-1201413,BPb7Br3O7,1.9254,2.62
mp-1201414,CoH18N6(ClO)3,3.2102,
mp-1201415,Li3V(H4O3)4,4.085100000000001,
mp-1201418,Na2YPWO8,4.7418,
mp-1201420,Rb2Y(NO3)5,3.3079,
mp-1201422,V2H28C12Cl2O7,2.3578,
mp-1201424,FeTe3BrO7,1.0909,
mp-1201428,V5H28C8N13O17,1.775,
mp-1201431,P3H2CN2Cl11,2.320599999999999,
mp-1201432,Sr15Ti23O61,1.8438999999999992,
mp-1201439,CaVSi4(H2O5)3,0.696099999999999,
mp-1201441,CrP2H15O14,3.6413,
mp-1201442,Tl4Si5O12,3.1736,
mp-1201443,Cs3Nb9(TeO8)4,1.4336,3.22
mp-1201449,CuH38C12(S4O7)2,0.7565000000000001,
mp-1201452,Nd4InSbS9,2.1557,
mp-1201453,MnZnH22C5N10(Cl2O3)2,4.0945,
mp-1201460,Ba5In3F19,4.7376000000000005,
mp-1201462,H6AuC3O2,3.482999999999999,
mp-1201463,K4Mn3P6(HO3)8,3.7533,
mp-1201464,CsCu5S3,0.781099999999999,
mp-1201465,H4CN4O3,2.1607,
mp-1201468,KPH12PtC2N2(ClO2)2,2.597699999999999,
mp-1201469,KTeO4,0.5112,
mp-1201470,Sb2Os(OF7)2,1.3859,
mp-1201472,Cs3SbO4,2.7517,
mp-1201479,Sn4H26(Br4O5)3,2.1928,
mp-1201482,NaMo2H25(C4O5)2,2.6776,
mp-1201483,RbSi2O5,1.1371,
mp-1201485,Mn4GeP4(H6O11)2,3.3033,
mp-1201486,SnH12C6(NO2)2,4.244400000000001,
mp-1201487,AgPHNO2,2.1822,
mp-1201488,Na2CaNi2P4(H5O6)4,3.9443,
mp-1201490,Rb7GdFe6(P4O17)2,2.4818,
mp-1201491,Lu6H40N8O49,2.9824,
mp-1201492,Si,1.0302,
mp-1201494,Rb2Th7Se15,,1.83
mp-1201495,Cs2Al2Si3O10,4.5001,
mp-1201497,Bi2Pd(SeO3)4,,1.73
mp-1201498,H16S(N3O5)2,3.3281,
mp-1201505,Re3Se4O3,1.0264,
mp-1201507,Ge3Pb3O10,2.751899999999999,
mp-1201508,KSi,1.5811000000000002,
mp-1201509,Rb3B(SeO4)3,3.0595,
mp-1201512,Mg4B8H31,1.439,
mp-1201514,K2RuO5,0.9515,
mp-1201515,Fe7Sb10(Cl4O9)2,2.5717,
mp-1201517,Na2ErPWO8,4.7911,
mp-1201519,K2Na2Nd4Nb2O13,3.78,
mp-1201525,Na2MoH2O3F4,3.654099999999999,
mp-1201529,VB(PbO2)4,2.9657,
mp-1201531,CaH8C2N4O5,4.982,
mp-1201539,ZnBi4(PO6)2,3.1599,
mp-1201544,Zn3P6H30(N3O13)2,1.0909,
mp-1201545,K2LaCl5,4.1634,
mp-1201546,Sr4GeAs4,0.8140000000000001,
mp-1201547,Ho4BClO7,4.773199999999999,
mp-1201551,ZnSb4H18S7N6,1.9308,
mp-1201552,Ga2Cu(SeO3)4,0.7535000000000001,
mp-1201553,Co2BiB(PO5)2,2.016499999999999,
mp-1201560,P7Pb,0.8769999999999991,
mp-1201566,Tl3AsSe4,0.8449999999999991,
mp-1201568,Y3InS6,1.0907,
mp-1201570,Na2Mn(SiO3)2,2.3266,
mp-1201574,In2Hg6(PCl3)3,2.1903,
mp-1201582,CoH8C3(NO3)2,1.2842,
mp-1201589,Fe3Se3O10,1.1118,
mp-1201590,CaP2H10(NO4)2,4.8111,
mp-1201593,Sb2H42C15(BrN)9,2.879,
mp-1201597,NiH7C3NO7,4.3251,
mp-12016,Rb2SiS3,2.8274,
mp-1201600,In2BiSe4I,1.4904000000000002,
mp-1201601,RbVPHO6,2.4143,
mp-1201603,Pb(SeO3)2,0.8921999999999991,
mp-1201604,Cd2BO4,1.2871,
mp-1201606,BP(PbO2)4,3.000499999999999,
mp-1201608,Sb2AsAuXeF14,3.2728,
mp-1201609,H10CN2O5,4.1304,
mp-1201610,Y2VO5,1.600099999999999,
mp-1201612,CsFeO2,1.9751999999999992,
mp-1201615,Gd4BClO7,2.975499999999999,
mp-1201618,Na2HSNO3,3.8238,
mp-1201622,BPBr6,2.7247,
mp-1201627,RbH4CN3,3.7127,
mp-1201630,TiAs2Pb2O9,2.6218,
mp-1201631,AlCu6H18SClO19,0.5487000000000001,
mp-1201635,Tb2ZrSe5,0.8429000000000001,
mp-1201643,Cs3U2PO10,2.150299999999999,
mp-1201644,Sc3InS6,0.6738000000000001,
mp-1201646,LaGaS3,2.1506,
mp-1201654,CuPHO4,0.722399999999999,
mp-1201658,MnAl2P2H10O13F2,4.582199999999999,
mp-1201659,MgH20C4(N5O6)2,3.4129,
mp-1201663,ZnH12S2(NO2)4,3.7142,
mp-1201675,Sr2Mn2SeO4,1.8317,
