material_id,composition,bg,elements
mp-1178766,ZnBr2,3.178,"['Br', 'Zn']"
mp-1198150,Bi2Se3,0.5469,"['Bi', 'Se']"
mp-4423,La2Ti2O7,2.746600000000001,"['La', 'O', 'Ti']"
mp-770348,Li2VSiCO7,1.8798,"['C', 'Li', 'O', 'Si', 'V']"
mp-1221970,Mn3Nb8FeO24,2.527399999999999,"['Fe', 'Mn', 'Nb', 'O']"
mp-766530,Li2Fe2Si3O10,2.3524000000000003,"['Fe', 'Li', 'O', 'Si']"
mp-2219144,MgTiV3O8,0.9287,"['Mg', 'O', 'Ti', 'V']"
mp-26984,Mn(PO3)4,1.2741,"['Mn', 'O', 'P']"
mp-1388847,CrO2,0.5338,"['Cr', 'O']"
mp-23131,Sr2BN2Cl,2.7508,"['B', 'Cl', 'N', 'Sr']"
mp-1096860,Ca2TiO4,1.572299999999999,"['Ca', 'O', 'Ti']"
mp-2228439,La4MgNiO8,1.554699999999999,"['La', 'Mg', 'Ni', 'O']"
mp-1101699,NaFe11O17,1.263299999999999,"['Fe', 'Na', 'O']"
mp-1044342,TiZnMo(PO4)3,1.1144,"['Mo', 'O', 'P', 'Ti', 'Zn']"
mp-704890,Ba8Co7O19,0.5323,"['Ba', 'Co', 'O']"
mp-759696,Li2Bi3P9O28,4.024,"['Bi', 'Li', 'O', 'P']"
mp-1193871,HgN6,2.7481,"['Hg', 'N']"
mp-770454,La2Ti3O9,2.7654,"['La', 'O', 'Ti']"
mp-1218337,SrGd2BeO5,2.225899999999999,"['Be', 'Gd', 'O', 'Sr']"
mp-761026,Na5VO5,2.4635,"['Na', 'O', 'V']"
mp-2714630,NaCaSc3(SO4)6,4.097799999999999,"['Ca', 'Na', 'O', 'S', 'Sc']"
mp-645316,C7F3,1.4282,"['C', 'F']"
mp-1203708,KHo2Cu(MoO4)4,1.1526,"['Cu', 'Ho', 'K', 'Mo', 'O']"
mp-754521,Sr(IO3)2,3.5261,"['I', 'O', 'Sr']"
mp-2714335,Na4Sc2Si2SO12,4.0564,"['Na', 'O', 'S', 'Sc', 'Si']"
mp-1194339,Li3SbS3,2.4016,"['Li', 'S', 'Sb']"
mp-559968,Na2NbAsO6,3.1214,"['As', 'Na', 'Nb', 'O']"
mp-1020643,Rb3Zn(BO2)5,4.314,"['B', 'O', 'Rb', 'Zn']"
mp-1219693,Sb2H3C3SCl6O5F3,1.6573,"['C', 'Cl', 'F', 'H', 'O', 'S', 'Sb']"
mp-1228766,Ba3NdV3O12,3.248199999999999,"['Ba', 'Nd', 'O', 'V']"
mp-850511,LiFeO2,1.9032,"['Fe', 'Li', 'O']"
mp-769635,Li2VCrO4,1.3404,"['Cr', 'Li', 'O', 'V']"
mp-1197714,Rb3TeH6(ClO2)3,3.338899999999999,"['Cl', 'H', 'O', 'Rb', 'Te']"
mp-1213966,Cs3Li2Al(MoO4)4,4.2898,"['Al', 'Cs', 'Li', 'Mo', 'O']"
mp-1027658,Te2Mo3WSe6,0.544999999999999,"['Mo', 'Se', 'Te', 'W']"
mp-1227556,BiSbWO6,1.231099999999999,"['Bi', 'O', 'Sb', 'W']"
mp-761501,Mn2CoO6,1.335,"['Co', 'Mn', 'O']"
mp-27063,Li2CuPO4,1.6016,"['Cu', 'Li', 'O', 'P']"
mp-1105485,Ca2Cr2O5,0.9077,"['Ca', 'Cr', 'O']"
mp-18043,Sr6YSc(BO3)6,4.4887,"['B', 'O', 'Sc', 'Sr', 'Y']"
mp-763567,LiV(CO3)2,2.4234,"['C', 'Li', 'O', 'V']"
mp-753625,Li8MnO5F,1.997599999999999,"['F', 'Li', 'Mn', 'O']"
mp-1200210,BaV2SeO8,2.0881,"['Ba', 'O', 'Se', 'V']"
mp-1214494,Ba5Y2ZrAl2O13,2.6225,"['Al', 'Ba', 'O', 'Y', 'Zr']"
mp-573080,As3H9RhC3(ClO)3,2.3305,"['As', 'C', 'Cl', 'H', 'O', 'Rh']"
mp-606510,CsTaI6,1.1787,"['Cs', 'I', 'Ta']"
mp-29868,LiAuC2,1.5321,"['Au', 'C', 'Li']"
mp-768500,Sb2(SO4)3,3.101199999999999,"['O', 'S', 'Sb']"
mp-23830,CrH36C12S6(ClO2)3,2.6565000000000003,"['C', 'Cl', 'Cr', 'H', 'O', 'S']"
mp-1194874,TlB3O5,3.7297,"['B', 'O', 'Tl']"
mp-690200,Na2Nb18Tl7(PO8)9,2.2223,"['Na', 'Nb', 'O', 'P', 'Tl']"
mp-990436,ScClO,2.6315,"['Cl', 'O', 'Sc']"
mp-1199603,MnV5H20NO22,1.9797,"['H', 'Mn', 'N', 'O', 'V']"
mp-22930,Rb4CdCl6,3.9341,"['Cd', 'Cl', 'Rb']"
mp-752897,Li3Fe7O12,1.0915,"['Fe', 'Li', 'O']"
mp-766548,Li4Ti11O24,2.569099999999999,"['Li', 'O', 'Ti']"
mp-754473,Li5Mn2V3O10,0.8444,"['Li', 'Mn', 'O', 'V']"
mp-1041318,Be3Si3(SnO6)2,1.4878999999999991,"['Be', 'O', 'Si', 'Sn']"
mp-1204819,Ba4MnIn2(S3F2)2,2.0034,"['Ba', 'F', 'In', 'Mn', 'S']"
mp-1078930,MgN8,0.7719,"['Mg', 'N']"
mp-1112000,Cs2ScTlCl6,3.5792,"['Cl', 'Cs', 'Sc', 'Tl']"
mp-1517320,SrCaPrSbO6,3.3749,"['Ca', 'O', 'Pr', 'Sb', 'Sr']"
mp-1095700,Mg30CdSnO32,1.718799999999999,"['Cd', 'Mg', 'O', 'Sn']"
mp-1247246,SrSnN2,1.0697,"['N', 'Sn', 'Sr']"
mp-541204,As2S3(NF6)2,2.2041,"['As', 'F', 'N', 'S']"
mp-752957,Li4CrSb(WO6)2,1.6873,"['Cr', 'Li', 'O', 'Sb', 'W']"
mp-1208143,Tl4SnI6,2.192499999999999,"['I', 'Sn', 'Tl']"
mp-1194921,K5V9H20PtO37,1.9297,"['H', 'K', 'O', 'Pt', 'V']"
mp-831158,Li4MnF6,4.9148,"['F', 'Li', 'Mn']"
mp-1199399,TiSi7H48(C8O)2,3.0433,"['C', 'H', 'O', 'Si', 'Ti']"
mp-601401,KCSN,4.0952,"['C', 'K', 'N', 'S']"
mp-1104307,La3SbO3,0.7208999999999991,"['La', 'O', 'Sb']"
mp-754475,Tm2SeO2,1.6778,"['O', 'Se', 'Tm']"
mp-554593,TbTaO4,4.1244,"['O', 'Ta', 'Tb']"
mp-1188939,Al(ClO2)3,2.5052000000000003,"['Al', 'Cl', 'O']"
mp-755079,V4(OF3)3,1.823999999999999,"['F', 'O', 'V']"
mp-1522343,NaSrSbWO6,1.115,"['Na', 'O', 'Sb', 'Sr', 'W']"
mp-1028686,W2Se3S,0.6281999999999991,"['S', 'Se', 'W']"
mp-776250,Zr2N2O,0.8702999999999991,"['N', 'O', 'Zr']"
mp-3556,Tm2SO2,3.097399999999999,"['O', 'S', 'Tm']"
mp-1025906,Mo3(Se2S)2,0.5618999999999991,"['Mo', 'S', 'Se']"
mp-1211147,LiPr(MoO4)2,3.092399999999999,"['Li', 'Mo', 'O', 'Pr']"
mp-1197711,SiW12C16(NO10)4,2.0985,"['C', 'N', 'O', 'Si', 'W']"
mp-30528,MnTlCl3,1.2858,"['Cl', 'Mn', 'Tl']"
mp-560757,Ni3Mo2SeO11,2.364399999999999,"['Mo', 'Ni', 'O', 'Se']"
mp-626230,Ca(H8O5)2,3.9044,"['Ca', 'H', 'O']"
mp-723419,Sb2S19F12,1.9679,"['F', 'S', 'Sb']"
mp-1216381,VCu3(TeSe)2,0.5462,"['Cu', 'Se', 'Te', 'V']"
mp-1103561,Er2MgSe4,1.3296,"['Er', 'Mg', 'Se']"
mp-1265975,V(SiO3)2,1.5244,"['O', 'Si', 'V']"
mp-2714652,Na2MgZn(SO4)3,4.681699999999999,"['Mg', 'Na', 'O', 'S', 'Zn']"
mp-753362,LiFeSiO4,2.9294,"['Fe', 'Li', 'O', 'Si']"
mp-1038118,CaMg30SnO32,1.3921,"['Ca', 'Mg', 'O', 'Sn']"
mp-1280608,Sr3(CoO3)2,0.9976,"['Co', 'O', 'Sr']"
mp-1034910,LaMg14BO16,2.3272,"['B', 'La', 'Mg', 'O']"
mp-14628,ZnSnO3,1.3215,"['O', 'Sn', 'Zn']"
mp-2715458,Na3TaSi3GeO12,3.4498,"['Ge', 'Na', 'O', 'Si', 'Ta']"
mp-1208812,SmCrGeO5,2.669699999999999,"['Cr', 'Ge', 'O', 'Sm']"
mp-22224,MnSeO3,2.8433,"['Mn', 'O', 'Se']"
mp-40157,Mo3H24C8S13N2,1.2747,"['C', 'H', 'Mo', 'N', 'S']"
mp-14249,Th(PS3)2,2.448,"['P', 'S', 'Th']"
mp-777670,Li4V3Cr3(SnO8)2,1.015199999999999,"['Cr', 'Li', 'O', 'Sn', 'V']"
mp-2715404,Na3HfMg(PO4)3,4.7829000000000015,"['Hf', 'Mg', 'Na', 'O', 'P']"
mp-1179551,TiCdO3,2.776399999999999,"['Cd', 'O', 'Ti']"
mp-2714474,NaLaAlP(SO6)2,4.0686,"['Al', 'La', 'Na', 'O', 'P', 'S']"
mp-625740,H2W2O7,2.2075,"['H', 'O', 'W']"
mp-27704,K3V5O14,2.2837,"['K', 'O', 'V']"
mp-7824,K2ReF6,1.6997,"['F', 'K', 'Re']"
mp-14680,Sr2Ga2S5,2.4036,"['Ga', 'S', 'Sr']"
mp-779608,Ba3(BO3)2,3.1058,"['B', 'Ba', 'O']"
mp-1301550,Li2VO2F,1.0077,"['F', 'Li', 'O', 'V']"
mp-10163,NaAlTe2,1.2875,"['Al', 'Na', 'Te']"
mp-850210,Li3VO3F2,3.3379,"['F', 'Li', 'O', 'V']"
mp-29287,Cs3CoBr5,0.6983,"['Br', 'Co', 'Cs']"
mp-766024,LiVSiO4,2.787,"['Li', 'O', 'Si', 'V']"
mp-1097611,GaCuAu2,1.215,"['Au', 'Cu', 'Ga']"
mp-1238269,Tl4CO5,1.5392,"['C', 'O', 'Tl']"
mp-1210963,Li2Zn2(MoO4)3,3.1374,"['Li', 'Mo', 'O', 'Zn']"
mp-655141,S,0.8323,['S']
mp-2714787,Na14Mg2Si9Sn6(SO16)3,1.946699999999999,"['Mg', 'Na', 'O', 'S', 'Si', 'Sn']"
mp-1047169,AlAg(WO4)2,1.5724,"['Ag', 'Al', 'O', 'W']"
mp-1035572,CsLaMg14O16,1.635199999999999,"['Cs', 'La', 'Mg', 'O']"
mp-25991,Li2Ni3(P2O7)2,4.0597,"['Li', 'Ni', 'O', 'P']"
mp-1101527,LiCr4P7O24,2.169099999999999,"['Cr', 'Li', 'O', 'P']"
mp-1853,Sr3P14,1.8291,"['P', 'Sr']"
mp-1199719,Na3Fe2P2O8F3,2.2243,"['F', 'Fe', 'Na', 'O', 'P']"
mp-1095506,BaReH9,3.0092,"['Ba', 'H', 'Re']"
mp-18743,CaMnP2O7,3.4785,"['Ca', 'Mn', 'O', 'P']"
mp-849300,Fe10O9F11,1.2984,"['F', 'Fe', 'O']"
mp-629430,SrLi2CrN3,0.9152,"['Cr', 'Li', 'N', 'Sr']"
mp-557332,V4(P2O7)3,1.7479,"['O', 'P', 'V']"
mp-2228950,MgCo4OF11,0.6919000000000001,"['Co', 'F', 'Mg', 'O']"
mp-1245321,TiO2,2.4087,"['O', 'Ti']"
mp-558305,Rb2Ag4Pd3(NO2)12,1.7326,"['Ag', 'N', 'O', 'Pd', 'Rb']"
mp-756052,Ca3Zr2O7,3.3234,"['Ca', 'O', 'Zr']"
mp-1221508,Na11TiNb2Si4P2O25F,2.5924,"['F', 'Na', 'Nb', 'O', 'P', 'Si', 'Ti']"
mp-28734,Zr6CoCl15,1.0883,"['Cl', 'Co', 'Zr']"
mp-757313,Li4V(PO4)2,2.7379,"['Li', 'O', 'P', 'V']"
mp-997499,TbTa3O9,2.3048,"['O', 'Ta', 'Tb']"
mp-753903,Bi2B2O7,0.508599999999999,"['B', 'Bi', 'O']"
mp-754718,NaCuO2,0.7927000000000001,"['Cu', 'Na', 'O']"
mp-30247,Mg(HO)2,4.179699999999999,"['H', 'Mg', 'O']"
mp-676473,Te6H6S(Cl13O2)2,2.8019,"['Cl', 'H', 'O', 'S', 'Te']"
mp-709021,CaTi2(HO3)2,3.1485,"['Ca', 'H', 'O', 'Ti']"
mp-554227,CaU(SeO4)2,1.9467999999999992,"['Ca', 'O', 'Se', 'U']"
mp-546621,ErBi2BrO4,1.357,"['Bi', 'Br', 'Er', 'O']"
mp-1211534,KPr(PSe3)2,2.0113,"['K', 'P', 'Pr', 'Se']"
mp-755204,Li4MnFe3(BO3)4,3.3297,"['B', 'Fe', 'Li', 'Mn', 'O']"
mp-5834,MgSiO3,4.7002,"['Mg', 'O', 'Si']"
mp-2831286,MnO,0.986,"['Mn', 'O']"
mp-757196,Hg2W2O7,2.2155,"['Hg', 'O', 'W']"
mp-1032216,NaMg6CoO8,0.7602000000000001,"['Co', 'Mg', 'Na', 'O']"
mp-1114115,Rb2TlInBr6,1.8455,"['Br', 'In', 'Rb', 'Tl']"
mp-1036401,CaMg14CoO16,0.606799999999999,"['Ca', 'Co', 'Mg', 'O']"
mp-752598,Mn(AsO2)2,2.0961,"['As', 'Mn', 'O']"
mp-1178511,Ca2Ti6N2O11,2.0837,"['Ca', 'N', 'O', 'Ti']"
mp-1111176,K3GdCl6,3.1837,"['Cl', 'Gd', 'K']"
mp-623024,TiCdF6,4.3774,"['Cd', 'F', 'Ti']"
mp-752404,Ba2Sb2O7,1.291199999999999,"['Ba', 'O', 'Sb']"
mp-1224650,HW2C9NO10,1.853899999999999,"['C', 'H', 'N', 'O', 'W']"
mp-1110739,Rb2NaPrBr6,4.0373,"['Br', 'Na', 'Pr', 'Rb']"
mp-1174791,Li6Mn3CoO10,0.9630999999999992,"['Co', 'Li', 'Mn', 'O']"
mp-505234,BaP2PbO7,4.3622,"['Ba', 'O', 'P', 'Pb']"
mp-22874,PBr5,1.6183,"['Br', 'P']"
mp-2218330,MgFe4(OF)4,1.3865999999999992,"['F', 'Fe', 'Mg', 'O']"
mp-9366,RbHoS2,2.3355,"['Ho', 'Rb', 'S']"
mp-1213809,Co2P2NO8,0.8775000000000001,"['Co', 'N', 'O', 'P']"
mp-1194160,BaHf(SiO3)3,4.6887,"['Ba', 'Hf', 'O', 'Si']"
mp-769346,Y2Ge2O7,3.7431,"['Ge', 'O', 'Y']"
mp-554626,Ba(BrO3)2,4.1953,"['Ba', 'Br', 'O']"
mp-2226888,MgWCl4O,2.2573,"['Cl', 'Mg', 'O', 'W']"
mp-2951,CdGeO3,1.5369000000000002,"['Cd', 'Ge', 'O']"
mp-1197381,AsH10C3I,3.498,"['As', 'C', 'H', 'I']"
mp-2218769,MgFe4(OF)4,1.1590999999999991,"['F', 'Fe', 'Mg', 'O']"
mp-1216540,TmAgS2,2.1628,"['Ag', 'S', 'Tm']"
mp-1192707,Li5W2O7,2.1295,"['Li', 'O', 'W']"
mp-1176393,Na2LiCu(PO3)4,2.2133,"['Cu', 'Li', 'Na', 'O', 'P']"
mp-2712628,Na6Mg3ZrSi2(SO6)4,2.289999999999999,"['Mg', 'Na', 'O', 'S', 'Si', 'Zr']"
mp-765507,Li2VOF3,2.3687,"['F', 'Li', 'O', 'V']"
mp-2240275,MgFe2(NiO3)2,2.046,"['Fe', 'Mg', 'Ni', 'O']"
mp-759653,LiBi2PO6,2.891,"['Bi', 'Li', 'O', 'P']"
mp-758862,LiFeSiO4,3.0364,"['Fe', 'Li', 'O', 'Si']"
mp-729906,PuCoH24C4N6O13,0.8905000000000001,"['C', 'Co', 'H', 'N', 'O', 'Pu']"
mp-1039737,NaMg30CrO32,3.7638,"['Cr', 'Mg', 'Na', 'O']"
mp-1204338,CoBP(HO3)2,2.439,"['B', 'Co', 'H', 'O', 'P']"
mp-30105,Ba2B4Se13,1.332999999999999,"['B', 'Ba', 'Se']"
mp-1228131,Ba4Nb2WO12,2.7361,"['Ba', 'Nb', 'O', 'W']"
mp-675227,BaMnO3,0.8679000000000001,"['Ba', 'Mn', 'O']"
mp-961695,LaCoTe,0.6309,"['Co', 'La', 'Te']"
mp-697977,Sr2AlH7,3.1483,"['Al', 'H', 'Sr']"
mp-695398,Na3PH24SO15,0.7932,"['H', 'Na', 'O', 'P', 'S']"
mp-1226925,Ce2ZrO6,1.9567,"['Ce', 'O', 'Zr']"
mp-571037,CdI2,2.3506,"['Cd', 'I']"
mp-755163,Li3TiFe3O8,1.8661999999999992,"['Fe', 'Li', 'O', 'Ti']"
mp-2716509,Na4HfSi3GeO12,3.1318,"['Ge', 'Hf', 'Na', 'O', 'Si']"
mp-997026,CuClO2,0.8533000000000001,"['Cl', 'Cu', 'O']"
mp-18651,Sr3DyRhO6,2.1335,"['Dy', 'O', 'Rh', 'Sr']"
mp-20302,Fe2BO4,1.1644,"['B', 'Fe', 'O']"
mp-504427,Ti3PbO7,1.982899999999999,"['O', 'Pb', 'Ti']"
mp-782662,Li2V5Cr2O12,1.2959,"['Cr', 'Li', 'O', 'V']"
mp-1191113,AsH3OF6,4.8445,"['As', 'F', 'H', 'O']"
mp-569677,Sr2IN,1.7923,"['I', 'N', 'Sr']"
mp-30978,KAl2Br7,4.2314,"['Al', 'Br', 'K']"
mp-15315,Ca4Ti3O10,2.4425,"['Ca', 'O', 'Ti']"
mp-1195248,CsCrAs2O7,2.5017,"['As', 'Cr', 'Cs', 'O']"
mp-1048765,Mg(SbO3)2,1.5273999999999992,"['Mg', 'O', 'Sb']"
mp-772950,Ti2Cr3O12,0.7843,"['Cr', 'O', 'Ti']"
mp-2214551,V4O5F7,1.456999999999999,"['F', 'O', 'V']"
mp-17807,LiUNbO6,1.8096,"['Li', 'Nb', 'O', 'U']"
mp-555497,SiO2,4.444000000000001,"['O', 'Si']"
mp-776288,FePO4,1.9835,"['Fe', 'O', 'P']"
mp-767678,Li8Cr3TeO12,0.9878,"['Cr', 'Li', 'O', 'Te']"
mp-2712649,Na2TaIn3P4(SO12)2,2.792399999999999,"['In', 'Na', 'O', 'P', 'S', 'Ta']"
mp-779904,Ni(IO3)2,2.9347000000000003,"['I', 'Ni', 'O']"
mp-1245142,V2O5,0.519799999999999,"['O', 'V']"
mp-1446564,LiFeF3,4.386699999999999,"['F', 'Fe', 'Li']"
mp-778111,Li3Bi3P8O29,0.5346000000000001,"['Bi', 'Li', 'O', 'P']"
mp-1264368,Li2Co(Si2O5)2,3.370399999999999,"['Co', 'Li', 'O', 'Si']"
mp-766122,Mg3Mn4O7,0.9926,"['Mg', 'Mn', 'O']"
mp-1205426,KNa3Al4(GeO4)4,3.7542,"['Al', 'Ge', 'K', 'Na', 'O']"
mp-1224006,HoCuPbS3,1.599599999999999,"['Cu', 'Ho', 'Pb', 'S']"
mp-1221958,MgZn3O4,1.4627,"['Mg', 'O', 'Zn']"
mp-1228132,Ba6Nd2Y(MoO6)3,1.1591,"['Ba', 'Mo', 'Nd', 'O', 'Y']"
mp-1104810,Sr(GaS2)2,2.6885,"['Ga', 'S', 'Sr']"
mp-679928,Rb3Pr2(NO3)9,3.416,"['N', 'O', 'Pr', 'Rb']"
mp-1522073,BaSrSmNbO6,2.973799999999999,"['Ba', 'Nb', 'O', 'Sm', 'Sr']"
mp-761222,Li3Fe4(BO3)4,1.6581,"['B', 'Fe', 'Li', 'O']"
mp-1236499,Ba2Li(NiO2)2,1.0726,"['Ba', 'Li', 'Ni', 'O']"
mp-772026,Li6V3P8O29,1.0314,"['Li', 'O', 'P', 'V']"
mp-1147745,CsSiI3,0.8319999999999991,"['Cs', 'I', 'Si']"
mp-23146,TlZnSClO4,4.3633,"['Cl', 'O', 'S', 'Tl', 'Zn']"
mp-20884,Na2FeNiF7,2.6631,"['F', 'Fe', 'Na', 'Ni']"
mp-1097015,KSnI3,1.9381,"['I', 'K', 'Sn']"
mp-1219224,Sm2NbInO7,2.651399999999999,"['In', 'Nb', 'O', 'Sm']"
mp-777333,V2O3F,1.1617,"['F', 'O', 'V']"
mp-29232,ZrPb3F10,4.674,"['F', 'Pb', 'Zr']"
mp-807001,LiFe2F5,2.1759,"['F', 'Fe', 'Li']"
mp-2713868,Hf2Nb2Si3(SO8)3,0.9424,"['Hf', 'Nb', 'O', 'S', 'Si']"
mp-22628,CsNO3,3.0919,"['Cs', 'N', 'O']"
mp-2218443,MgScMo3O8,1.096899999999999,"['Mg', 'Mo', 'O', 'Sc']"
mp-2715874,Na10Zr4In4Si7S5O48,2.95,"['In', 'Na', 'O', 'S', 'Si', 'Zr']"
mp-997088,KAgO2,0.9659,"['Ag', 'K', 'O']"
mp-657378,Na3Si2PO8,3.155399999999999,"['Na', 'O', 'P', 'Si']"
mp-14047,Al2Cd3(SiO4)3,3.1407,"['Al', 'Cd', 'O', 'Si']"
mp-676665,Ba4Ta2TiZnO12,2.2281,"['Ba', 'O', 'Ta', 'Ti', 'Zn']"
mp-23623,B5Pb2BrO9,3.4116,"['B', 'Br', 'O', 'Pb']"
mp-1027143,MoWSeS3,0.5151,"['Mo', 'S', 'Se', 'W']"
mp-935811,KNbO3,1.412099999999999,"['K', 'Nb', 'O']"
mp-850185,Li3Bi(PO4)2,3.963199999999999,"['Bi', 'Li', 'O', 'P']"
mp-1216569,Tl4BrCl3,1.9943,"['Br', 'Cl', 'Tl']"
mp-1044402,TiVZn(PO4)3,1.2856,"['O', 'P', 'Ti', 'V', 'Zn']"
mp-574915,LaFe12O19,0.9577999999999992,"['Fe', 'La', 'O']"
mp-2712612,NaTaZnSi(SO6)2,1.7409999999999992,"['Na', 'O', 'S', 'Si', 'Ta', 'Zn']"
mp-1228808,Bi11(Se4Cl3)3,1.116299999999999,"['Bi', 'Cl', 'Se']"
mp-849701,Li3Fe4(BO3)4,1.721,"['B', 'Fe', 'Li', 'O']"
mp-1212507,NdH10C21O11F15,3.4598,"['C', 'F', 'H', 'Nd', 'O']"
mp-774105,Ca5Ge3O11,3.3456,"['Ca', 'Ge', 'O']"
mp-1100266,CeSe2,0.9781,"['Ce', 'Se']"
mp-1195183,H26Pd4Pt(C11O8)2,1.8833,"['C', 'H', 'O', 'Pd', 'Pt']"
mp-759852,LiVCrP2(O4F)2,1.368299999999999,"['Cr', 'F', 'Li', 'O', 'P', 'V']"
mp-1036735,Mg30VCdO32,1.7467,"['Cd', 'Mg', 'O', 'V']"
mp-20495,Na2CO3,3.1421,"['C', 'Na', 'O']"
mp-1047907,BaMnZnF7,1.6371,"['Ba', 'F', 'Mn', 'Zn']"
mp-1112104,K2AlAgBr6,1.4617,"['Ag', 'Al', 'Br', 'K']"
mp-541436,NbTl(PO4)2,2.8566000000000003,"['Nb', 'O', 'P', 'Tl']"
mp-18112,Sr2Ge2Se5,1.369799999999999,"['Ge', 'Se', 'Sr']"
mp-571595,CdI2,2.401399999999999,"['Cd', 'I']"
mp-1216333,VNi3AsO8,2.6658,"['As', 'Ni', 'O', 'V']"
mp-760313,VOF3,2.2205,"['F', 'O', 'V']"
mp-23643,Cd5P3ClO12,2.1598,"['Cd', 'Cl', 'O', 'P']"
mp-1217539,TbGd(PO4)2,3.407299999999999,"['Gd', 'O', 'P', 'Tb']"
mp-554532,K2TeClF5,4.487999999999999,"['Cl', 'F', 'K', 'Te']"
mp-1219914,Pr6Cd(GeS7)2,2.0313,"['Cd', 'Ge', 'Pr', 'S']"
mp-2715455,Na6LaNb3(SiO4)6,2.5579,"['La', 'Na', 'Nb', 'O', 'Si']"
mp-975666,PrBrO,4.462199999999999,"['Br', 'O', 'Pr']"
mp-989595,CsRb2InF6,4.8289,"['Cs', 'F', 'In', 'Rb']"
mp-1113817,Rb2CuBiF6,0.9599,"['Bi', 'Cu', 'F', 'Rb']"
mp-557687,TlHCO2,3.4887,"['C', 'H', 'O', 'Tl']"
mp-1101164,Zn2Ni11O13,1.963,"['Ni', 'O', 'Zn']"
mp-1113855,Rb2ScTlF6,4.9059,"['F', 'Rb', 'Sc', 'Tl']"
mp-2228785,MgFe6(OF)6,1.517,"['F', 'Fe', 'Mg', 'O']"
mp-1205548,KSrI3,3.9993,"['I', 'K', 'Sr']"
mp-2716043,Na7Zn2Ga2P5SO24,3.6771,"['Ga', 'Na', 'O', 'P', 'S', 'Zn']"
mp-1217488,Te2W2N2O,1.273299999999999,"['N', 'O', 'Te', 'W']"
mp-643070,Ca4Mg3H14,3.1113,"['Ca', 'H', 'Mg']"
mp-1213189,CsLu(MoO4)2,2.907499999999999,"['Cs', 'Lu', 'Mo', 'O']"
mp-554517,NaMnF4,2.0519,"['F', 'Mn', 'Na']"
mp-755397,Li5Mn3(SnO5)2,0.8338000000000001,"['Li', 'Mn', 'O', 'Sn']"
mp-561100,CsMn2V2ClO7,1.894899999999999,"['Cl', 'Cs', 'Mn', 'O', 'V']"
mp-1518634,KSrZrBiO6,1.0927,"['Bi', 'K', 'O', 'Sr', 'Zr']"
mp-1025522,ThTe3,0.6758999999999991,"['Te', 'Th']"
mp-2240805,Sr3MgFe2O7,1.3667999999999991,"['Fe', 'Mg', 'O', 'Sr']"
mp-2713320,Na2MgTiP2SO12,2.096,"['Mg', 'Na', 'O', 'P', 'S', 'Ti']"
mp-1007907,ErTlTe2,0.8205999999999991,"['Er', 'Te', 'Tl']"
mp-554038,CaTa2O6,2.4405,"['Ca', 'O', 'Ta']"
mp-1110800,Rb2YAgCl6,3.8008,"['Ag', 'Cl', 'Rb', 'Y']"
mp-558004,BaCaVP2O9,2.5735,"['Ba', 'Ca', 'O', 'P', 'V']"
mp-1223624,K3PO3F2,4.6692,"['F', 'K', 'O', 'P']"
mp-1225567,DyTl2InS4,1.1655,"['Dy', 'In', 'S', 'Tl']"
mp-1222932,Li7Ho3(MoO4)8,3.3789,"['Ho', 'Li', 'Mo', 'O']"
mp-19065,Ho6WO12,3.4002,"['Ho', 'O', 'W']"
mp-7405,SmAlO3,4.861399999999999,"['Al', 'O', 'Sm']"
mp-1034964,BaMg14ZnO16,4.367100000000001,"['Ba', 'Mg', 'O', 'Zn']"
mp-1519641,BaCaNdNbO6,2.9859,"['Ba', 'Ca', 'Nb', 'Nd', 'O']"
mp-1188668,FePH2O5,2.0601,"['Fe', 'H', 'O', 'P']"
mp-1203567,KV2SeO7,2.1253,"['K', 'O', 'Se', 'V']"
mp-555087,Ba5Si(Cl3O2)2,4.6525,"['Ba', 'Cl', 'O', 'Si']"
mp-1199996,NaB7(H9O10)2,4.2336,"['B', 'H', 'Na', 'O']"
mp-735603,CaH16C4N8(ClO2)2,1.0203,"['C', 'Ca', 'Cl', 'H', 'N', 'O']"
mp-1217749,Tb9Al5S21,2.4122,"['Al', 'S', 'Tb']"
mp-777859,V6O5F19,2.0143,"['F', 'O', 'V']"
mp-753560,LiVPHO5,1.8043,"['H', 'Li', 'O', 'P', 'V']"
mp-2228631,MgMo2(HO2)4,1.4856,"['H', 'Mg', 'Mo', 'O']"
mp-1190545,Ba2MgGe2O7,3.6256,"['Ba', 'Ge', 'Mg', 'O']"
mp-558250,MoH2(CO2)2,2.6101,"['C', 'H', 'Mo', 'O']"
mp-1078185,Ba2LuSbO6,3.2383,"['Ba', 'Lu', 'O', 'Sb']"
mp-770535,Mn2P4O13,0.9399,"['Mn', 'O', 'P']"
mp-755439,Li3V4(OF3)3,1.3491,"['F', 'Li', 'O', 'V']"
mp-1211871,La3In2(GaO4)3,3.3646000000000003,"['Ga', 'In', 'La', 'O']"
mp-1233416,Sr2MgV2(Si2O7)2,0.693099999999999,"['Mg', 'O', 'Si', 'Sr', 'V']"
mp-1378417,MnZnF5,1.361899999999999,"['F', 'Mn', 'Zn']"
mp-555218,Ba4Br6O,4.1652000000000005,"['Ba', 'Br', 'O']"
mp-771545,Li4Mn5CoO12,0.6466000000000001,"['Co', 'Li', 'Mn', 'O']"
