model,split,fold,ckpt,test_loss,test_mae,test_mre,test_r2
leftnet_prop,chemsys,mf.chemsys.k5_outer,saved_models/split_json/leftnet_prop/chemsys/mf.chemsys.k5_outer-best-mre-epoch=32-val_mre=0.2653.ckpt,0.5257511734962463,0.5540908575057983,0.2653432190418243,0.4715369343757629
leftnet_prop,chemsys,mf.chemsys.k6_outer,saved_models/split_json/leftnet_prop/chemsys/mf.chemsys.k6_outer-best-mre-epoch=38-val_mre=0.2950.ckpt,0.7545053362846375,0.6330820918083191,0.2950200736522674,0.1740377396345138
leftnet_prop,chemsys,mf.chemsys.k7_outer,saved_models/split_json/leftnet_prop/chemsys/mf.chemsys.k7_outer-best-mre-epoch=35-val_mre=0.4007.ckpt,0.8220242857933044,0.6886237859725952,0.4007343649864197,0.2365821599960327
leftnet_prop,chemsys,mf.chemsys.k8_outer,saved_models/split_json/leftnet_prop/chemsys/mf.chemsys.k8_outer-best-mre-epoch=49-val_mre=0.3116.ckpt,0.7761757969856262,0.6044288277626038,0.3116321861743927,0.1916816085577011
leftnet_prop,chemsys,mf.chemsys.k9_outer,saved_models/split_json/leftnet_prop/chemsys/mf.chemsys.k9_outer-best-mre-epoch=13-val_mre=0.3414.ckpt,0.6526260375976562,0.5985291600227356,0.341350108385086,0.4630932509899139
leftnet_prop,composition,mf.composition.k0_outer,saved_models/split_json/leftnet_prop/composition/mf.composition.k0_outer-best-mre-epoch=04-val_mre=0.3713.ckpt,0.793114185333252,0.6761143803596497,0.3712651133537292,0.2277881354093551
leftnet_prop,composition,mf.composition.k1_outer,saved_models/split_json/leftnet_prop/composition/mf.composition.k1_outer-best-mre-epoch=06-val_mre=0.3116.ckpt,0.6396676898002625,0.5780206322669983,0.3115919232368469,0.304265022277832
leftnet_prop,composition,mf.composition.k2_outer,saved_models/split_json/leftnet_prop/composition/mf.composition.k2_outer-best-mre-epoch=26-val_mre=0.2517.ckpt,0.6983145475387573,0.5947927236557007,0.2517398297786712,0.214506059885025
leftnet_prop,composition,mf.composition.k3_outer,saved_models/split_json/leftnet_prop/composition/mf.composition.k3_outer-best-mre-epoch=09-val_mre=0.2499.ckpt,0.3977763056755066,0.4781188368797302,0.2499017715454101,0.6155875325202942
leftnet_prop,composition,mf.composition.k4_outer,saved_models/split_json/leftnet_prop/composition/mf.composition.k4_outer-best-mre-epoch=13-val_mre=0.3093.ckpt,0.6182755827903748,0.5872111320495605,0.3093118965625763,0.388119637966156
leftnet_prop,composition,mf.composition.k5_outer,saved_models/split_json/leftnet_prop/composition/mf.composition.k5_outer-best-mre-epoch=11-val_mre=0.2792.ckpt,0.4770562052726745,0.5338088870048523,0.2791562974452972,0.520301878452301
leftnet_prop,composition,mf.composition.k6_outer,saved_models/split_json/leftnet_prop/composition/mf.composition.k6_outer-best-mre-epoch=03-val_mre=0.3890.ckpt,0.7301971316337585,0.6348548531532288,0.3889975547790527,0.3593977093696594
leftnet_prop,composition,mf.composition.k7_outer,saved_models/split_json/leftnet_prop/composition/mf.composition.k7_outer-best-mre-epoch=28-val_mre=0.3592.ckpt,0.8408275246620178,0.649536669254303,0.3592250347137451,0.2100382000207901
leftnet_prop,composition,mf.composition.k8_outer,saved_models/split_json/leftnet_prop/composition/mf.composition.k8_outer-best-mre-epoch=38-val_mre=0.3249.ckpt,0.683298647403717,0.6365065574645996,0.3249258697032928,0.368928998708725
leftnet_prop,composition,mf.composition.k9_outer,saved_models/split_json/leftnet_prop/composition/mf.composition.k9_outer-best-mre-epoch=05-val_mre=0.2535.ckpt,0.4871146380901336,0.5176912546157837,0.2535261511802673,0.5913116931915283
leftnet_prop,periodictablegroups,mf.periodictablegroups.k0_outer,saved_models/split_json/leftnet_prop/periodictablegroups/mf.periodictablegroups.k0_outer-best-mre-epoch=10-val_mre=0.4307.ckpt,0.7307256460189819,0.6513031721115112,0.4307131767272949,0.2790542244911194
leftnet_prop,periodictablegroups,mf.periodictablegroups.k1_outer,saved_models/split_json/leftnet_prop/periodictablegroups/mf.periodictablegroups.k1_outer-best-mre-epoch=03-val_mre=0.3234.ckpt,0.7212421298027039,0.6581961512565613,0.3233645558357239,0.213331401348114
leftnet_prop,periodictablegroups,mf.periodictablegroups.k2_outer,saved_models/split_json/leftnet_prop/periodictablegroups/mf.periodictablegroups.k2_outer-best-mre-epoch=05-val_mre=0.3010.ckpt,0.6931345462799072,0.6668227314949036,0.3009981513023376,0.2785986661911011
leftnet_prop,periodictablegroups,mf.periodictablegroups.k3_outer,saved_models/split_json/leftnet_prop/periodictablegroups/mf.periodictablegroups.k3_outer-best-mre-epoch=04-val_mre=0.2906.ckpt,0.561316967010498,0.5547859072685242,0.2906151413917541,0.0468973591923713
leftnet_prop,periodictablegroups,mf.periodictablegroups.k4_outer,saved_models/split_json/leftnet_prop/periodictablegroups/mf.periodictablegroups.k4_outer-best-mre-epoch=04-val_mre=0.5125.ckpt,0.7005478143692017,0.7033966779708862,0.5124914050102234,0.234222412109375
leftnet_prop,periodictablegroups,mf.periodictablegroups.k5_outer,saved_models/split_json/leftnet_prop/periodictablegroups/mf.periodictablegroups.k5_outer-best-mre-epoch=06-val_mre=0.3545.ckpt,1.0418367385864258,0.8155729174613953,0.3544761538505554,-0.0306453332304954
leftnet_prop,periodictablegroups,mf.periodictablegroups.k6_outer,saved_models/split_json/leftnet_prop/periodictablegroups/mf.periodictablegroups.k6_outer-best-mre-epoch=04-val_mre=0.3295.ckpt,0.7928186655044556,0.7014979124069214,0.3295278549194336,0.1532321870326995
leftnet_prop,periodictablegroups,mf.periodictablegroups.k7_outer,saved_models/split_json/leftnet_prop/periodictablegroups/mf.periodictablegroups.k7_outer-best-mre-epoch=05-val_mre=0.3216.ckpt,0.6506359577178955,0.6162908673286438,0.3216327130794525,0.3806091845035553
leftnet_prop,periodictablegroups,mf.periodictablegroups.k8_outer,saved_models/split_json/leftnet_prop/periodictablegroups/mf.periodictablegroups.k8_outer-best-mre-epoch=05-val_mre=0.4064.ckpt,0.8294240832328796,0.6677649021148682,0.4063927233219147,0.1321430206298828
leftnet_prop,periodictablegroups,mf.periodictablegroups.k9_outer,saved_models/split_json/leftnet_prop/periodictablegroups/mf.periodictablegroups.k9_outer-best-mre-epoch=00-val_mre=0.3483.ckpt,0.5748289823532104,0.5918106436729431,0.3482977747917175,0.4830381572246551
leftnet_z,chemsys,mf.chemsys.k0_outer,saved_models/split_json/leftnet_z/chemsys/mf.chemsys.k0_outer-best-mre-epoch=15-val_mre=0.3183.ckpt,0.6053099632263184,0.6155118346214294,0.318257600069046,0.4195852875709533
leftnet_z,chemsys,mf.chemsys.k1_outer,saved_models/split_json/leftnet_z/chemsys/mf.chemsys.k1_outer-best-mre-epoch=04-val_mre=0.3452.ckpt,0.5560656189918518,0.5719819664955139,0.3451678156852722,0.5069862008094788
leftnet_z,chemsys,mf.chemsys.k2_outer,saved_models/split_json/leftnet_z/chemsys/mf.chemsys.k2_outer-best-mre-epoch=14-val_mre=0.3585.ckpt,0.8481243252754211,0.6677242517471313,0.3585484623908996,0.1838864088058471
leftnet_z,chemsys,mf.chemsys.k3_outer,saved_models/split_json/leftnet_z/chemsys/mf.chemsys.k3_outer-best-mre-epoch=23-val_mre=0.3186.ckpt,0.5175787210464478,0.5649185180664062,0.3185643553733825,0.4509173631668091
leftnet_z,chemsys,mf.chemsys.k4_outer,saved_models/split_json/leftnet_z/chemsys/mf.chemsys.k4_outer-best-mre-epoch=34-val_mre=0.2988.ckpt,0.7358486652374268,0.6480740308761597,0.2988492846488952,0.3114073276519775
leftnet_z,chemsys,mf.chemsys.k5_outer,saved_models/split_json/leftnet_z/chemsys/mf.chemsys.k5_outer-best-mre-epoch=26-val_mre=0.3111.ckpt,0.5192204117774963,0.5444356799125671,0.3110536932945251,0.4747764766216278
leftnet_z,chemsys,mf.chemsys.k6_outer,saved_models/split_json/leftnet_z/chemsys/mf.chemsys.k6_outer-best-mre-epoch=00-val_mre=0.3339.ckpt,0.7830080389976501,0.6669871211051941,0.3338592946529388,0.1697219014167785
leftnet_z,chemsys,mf.chemsys.k7_outer,saved_models/split_json/leftnet_z/chemsys/mf.chemsys.k7_outer-best-mre-epoch=13-val_mre=0.4007.ckpt,0.8101218938827515,0.6815986633300781,0.400740772485733,0.2492851912975311
leftnet_z,chemsys,mf.chemsys.k8_outer,saved_models/split_json/leftnet_z/chemsys/mf.chemsys.k8_outer-best-mre-epoch=16-val_mre=0.3735.ckpt,0.6697597503662109,0.626015305519104,0.3734910786151886,0.3093825876712799
leftnet_z,chemsys,mf.chemsys.k9_outer,saved_models/split_json/leftnet_z/chemsys/mf.chemsys.k9_outer-best-mre-epoch=12-val_mre=0.3322.ckpt,0.6951940655708313,0.6304275989532471,0.3321679234504699,0.4264371991157532
leftnet_z,composition,mf.composition.k0_outer,saved_models/split_json/leftnet_z/composition/mf.composition.k0_outer-best-mre-epoch=27-val_mre=0.3635.ckpt,0.8310257792472839,0.67622309923172,0.3634810447692871,0.179365649819374
leftnet_z,composition,mf.composition.k1_outer,saved_models/split_json/leftnet_z/composition/mf.composition.k1_outer-best-mre-epoch=19-val_mre=0.3197.ckpt,0.6303126811981201,0.5838253498077393,0.3197298943996429,0.3149597346782684
leftnet_z,composition,mf.composition.k2_outer,saved_models/split_json/leftnet_z/composition/mf.composition.k2_outer-best-mre-epoch=34-val_mre=0.2581.ckpt,0.5960872769355774,0.5716564059257507,0.2580997049808502,0.3367553055286407
leftnet_z,composition,mf.composition.k3_outer,saved_models/split_json/leftnet_z/composition/mf.composition.k3_outer-best-mre-epoch=07-val_mre=0.2793.ckpt,0.4820718765258789,0.5403205156326294,0.2793108820915222,0.5328962802886963
leftnet_z,composition,mf.composition.k4_outer,saved_models/split_json/leftnet_z/composition/mf.composition.k4_outer-best-mre-epoch=23-val_mre=0.3492.ckpt,0.7145690321922302,0.6353577375411987,0.3491954207420349,0.2996211349964142
leftnet_z,composition,mf.composition.k5_outer,saved_models/split_json/leftnet_z/composition/mf.composition.k5_outer-best-mre-epoch=23-val_mre=0.2918.ckpt,0.5734401345252991,0.6045490503311157,0.2918254137039184,0.4089094996452331
leftnet_z,composition,mf.composition.k6_outer,saved_models/split_json/leftnet_z/composition/mf.composition.k6_outer-best-mre-epoch=09-val_mre=0.4547.ckpt,0.9036946296691896,0.7269167900085449,0.4547255039215088,0.2066036313772201
leftnet_z,composition,mf.composition.k7_outer,saved_models/split_json/leftnet_z/composition/mf.composition.k7_outer-best-mre-epoch=14-val_mre=0.3854.ckpt,0.7664621472358704,0.6604562401771545,0.3854096829891205,0.2969981729984283
leftnet_z,composition,mf.composition.k8_outer,saved_models/split_json/leftnet_z/composition/mf.composition.k8_outer-best-mre-epoch=08-val_mre=0.3522.ckpt,0.670061469078064,0.6318120956420898,0.352187842130661,0.3821218907833099
leftnet_z,composition,mf.composition.k9_outer,saved_models/split_json/leftnet_z/composition/mf.composition.k9_outer-best-mre-epoch=15-val_mre=0.2908.ckpt,0.5748581886291504,0.5787965655326843,0.2907648682594299,0.5223500728607178
leftnet_z,periodictablegroups,mf.periodictablegroups.k0_outer,saved_models/split_json/leftnet_z/periodictablegroups/mf.periodictablegroups.k0_outer-best-mre-epoch=11-val_mre=0.4500.ckpt,0.8321308493614197,0.691063642501831,0.450043648481369,0.1832619309425354
leftnet_z,periodictablegroups,mf.periodictablegroups.k1_outer,saved_models/split_json/leftnet_z/periodictablegroups/mf.periodictablegroups.k1_outer-best-mre-epoch=07-val_mre=0.3600.ckpt,0.8303316235542297,0.7037831544876099,0.3599759042263031,0.1012516170740127
leftnet_z,periodictablegroups,mf.periodictablegroups.k2_outer,saved_models/split_json/leftnet_z/periodictablegroups/mf.periodictablegroups.k2_outer-best-mre-epoch=18-val_mre=0.3183.ckpt,0.7136848568916321,0.6559760570526123,0.318318098783493,0.2629114389419555
leftnet_z,periodictablegroups,mf.periodictablegroups.k3_outer,saved_models/split_json/leftnet_z/periodictablegroups/mf.periodictablegroups.k3_outer-best-mre-epoch=05-val_mre=0.3173.ckpt,0.537121057510376,0.584760308265686,0.3173038363456726,0.0795616209506988
leftnet_z,periodictablegroups,mf.periodictablegroups.k4_outer,saved_models/split_json/leftnet_z/periodictablegroups/mf.periodictablegroups.k4_outer-best-mre-epoch=49-val_mre=0.6982.ckpt,1.0720417499542236,0.800371527671814,0.6982249617576599,-0.1718623787164688
leftnet_z,periodictablegroups,mf.periodictablegroups.k5_outer,saved_models/split_json/leftnet_z/periodictablegroups/mf.periodictablegroups.k5_outer-best-mre-epoch=14-val_mre=0.3657.ckpt,1.0749348402023315,0.8391213417053223,0.3656901121139526,-0.0705076828598976
leftnet_z,periodictablegroups,mf.periodictablegroups.k6_outer,saved_models/split_json/leftnet_z/periodictablegroups/mf.periodictablegroups.k6_outer-best-mre-epoch=00-val_mre=0.3395.ckpt,0.7770269513130188,0.6950321197509766,0.3395006060600281,0.1738819330930709
leftnet_z,periodictablegroups,mf.periodictablegroups.k7_outer,saved_models/split_json/leftnet_z/periodictablegroups/mf.periodictablegroups.k7_outer-best-mre-epoch=09-val_mre=0.3635.ckpt,0.8195565342903137,0.6865381598472595,0.3634680509567261,0.2146562933921814
leftnet_z,periodictablegroups,mf.periodictablegroups.k8_outer,saved_models/split_json/leftnet_z/periodictablegroups/mf.periodictablegroups.k8_outer-best-mre-epoch=10-val_mre=0.6065.ckpt,1.1841307878494265,0.9202403426170348,0.6065168380737305,-0.2389997243881225
leftnet_z,periodictablegroups,mf.periodictablegroups.k9_outer,saved_models/split_json/leftnet_z/periodictablegroups/mf.periodictablegroups.k9_outer-best-mre-epoch=24-val_mre=0.3233.ckpt,0.5310353636741638,0.5309285521507263,0.323280781507492,0.522477924823761
alignn_prop,crystalsys,mf.crystalsys.k0_outer,output/crystalsys/alignn_prop_9056193.txt,0.7404958605766296,0.6887122392654419,0.3769423365592956,0.3963765799999237
alignn_prop,crystalsys,mf.crystalsys.k1_outer,output/crystalsys/alignn_prop_9056193.txt,0.5202698111534119,0.5455064177513123,0.2784755527973175,0.5199291110038757
alignn_prop,crystalsys,mf.crystalsys.k2_outer,output/crystalsys/alignn_prop_9056193.txt,0.9996026158332824,0.7408636212348938,0.3200591206550598,0.1820832043886184
alignn_prop,crystalsys,mf.crystalsys.k3_outer,output/crystalsys/alignn_prop_9056193.txt,0.6198961138725281,0.5835606455802917,0.3068911731243133,0.3531974852085113
alignn_prop,crystalsys,mf.crystalsys.k4_outer,output/crystalsys/alignn_prop_9056193.txt,0.7167980670928955,0.6461533904075623,0.3607424199581146,0.2879956662654876
